DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230718833,12/24/2023 0:00,11/19/2023 0:00,1350,7,Wilshire,719,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 1202,75,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,500 N  ROSSMORE                     AV,,34.079,-118.3273
210410609,07/12/2021 0:00,07/11/2021 0:00,800,4,Hollenbeck,497,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,3300    HUNTER                       ST,,34.02,-118.2059
241107735,04/27/2024 0:00,04/25/2024 0:00,1300,11,Northeast,1101,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",1501,34,F,H,108,PARKING LOT,,,IC,Invest Cont,410,,,,2800 E  OBSERVATORY                  RD,,34.1192,-118.3004
202010613,06/06/2020 0:00,06/01/2020 0:00,1100,20,Olympic,2054,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0913 0344 1309,49,F,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,3000 W  OLYMPIC                      BL,,34.0526,-118.3
220615249,08/27/2022 0:00,08/26/2022 0:00,2000,6,Hollywood,663,1,330,BURGLARY FROM VEHICLE,0344 1501 0329 1609 1300 1307 1822,38,M,O,101,STREET,,,IC,Invest Cont,330,,,,6600    SANTA MONICA                 BL,,34.0907,-118.3332
211314221,08/13/2021 0:00,08/12/2021 0:00,1130,13,Newton,1307,2,886,DISTURBING THE PEACE,0400,47,F,K,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,886,,,,7TH                          ST,CENTRAL                      AV,34.0368,-118.2412
240607237,03/11/2024 0:00,03/11/2024 0:00,1830,6,Hollywood,668,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1501 0325 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,5500 W  SUNSET                       BL,,34.0981,-118.3092
231904300,01/09/2023 0:00,01/03/2023 0:00,1600,19,Mission,1985,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,28,M,O,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,8400    CEDROS                       AV,,34.2231,-118.4536
200112504,05/30/2020 0:00,05/29/2020 0:00,1830,1,Central,163,1,310,BURGLARY,1609 0344 0352 1822 0329 0325 1420,0,X,X,201,JEWELRY STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,300 W  7TH                          ST,,34.0452,-118.2534
211220155,09/23/2021 0:00,09/23/2021 0:00,1,12,77th Street,1211,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,5400    4TH                          AV,,33.9928,-118.3215
202113137,08/26/2020 0:00,08/20/2020 0:00,610,21,Topanga,2158,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,25,M,X,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442,,,,6300    VARIEL                       AV,,34.1845,-118.5928
230807280,03/17/2023 0:00,03/17/2023 0:00,400,8,West LA,829,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0913,24,F,W,503,HOTEL,,,IC,Invest Cont,341,,,,10300    WILSHIRE                     BL,,34.068,-118.4254
200506159,02/20/2020 0:00,02/20/2020 0:00,1310,5,Harbor,529,2,901,VIOLATION OF RESTRAINING ORDER,1814 2038 1309 2000,23,F,H,101,STREET,,,AO,Adult Other,901,,,,900    BROAD                        AV,,33.7813,-118.2609
211509625,05/22/2021 0:00,05/22/2021 0:00,30,15,N Hollywood,1599,2,900,VIOLATION OF COURT ORDER,2038,27,M,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,3700    FREDONIA                     DR,,34.1327,-118.3646
211221943,10/21/2021 0:00,10/20/2021 0:00,2200,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 E  80TH                         ST,,33.967,-118.2739
240106117,01/29/2024 0:00,01/29/2024 0:00,1250,1,Central,152,2,888,TRESPASSING,1501 0910,0,X,X,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
200406993,03/16/2020 0:00,03/14/2020 0:00,2300,4,Hollenbeck,438,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,5100    ALHAMBRA                     AV,,34.0715,-118.1748
210108645,04/10/2021 0:00,04/10/2021 0:00,120,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,1402 2004 1218 0416 1822,31,M,B,102,SIDEWALK,308,STICK,AO,Adult Other,624,998,,,7TH,OLIVE,34.0466,-118.2555
241808699,04/11/2024 0:00,04/10/2024 0:00,1650,18,Southeast,1829,2,624,BATTERY - SIMPLE ASSAULT,0361 0603 0416 0448 0913,18,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,10000    LOU DILLON                   AV,,33.9456,-118.2323
222019946,12/31/2022 0:00,12/30/2022 0:00,1200,20,Olympic,2036,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,600 S  BERENDO                      ST,,34.0579,-118.2941
220413562,09/22/2022 0:00,09/20/2022 0:00,1130,4,Hollenbeck,416,2,625,OTHER ASSAULT,1501 1822 1259,15,F,H,721,HIGH SCHOOL,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,625,,,,3500 N  BROADWAY,,34.0812,-118.2032
211421922,11/24/2021 0:00,11/23/2021 0:00,1900,14,Pacific,1445,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12700    VENICE                       BL,,34.0012,-118.4385
221416876,09/23/2022 0:00,09/23/2022 0:00,420,14,Pacific,1424,2,928,THREATENING PHONE CALLS/LETTERS,0421,25,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,928,,,,3400 S  CENTINELA                    AV,,34.0126,-118.4403
230315821,08/30/2023 0:00,08/30/2023 0:00,100,3,Southwest,319,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0431 1822,23,M,H,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,ADAMS                        BL,FIGUEROA                     ST,34.0282,-118.276
211612792,10/25/2021 0:00,07/04/2021 0:00,1,16,Foothill,1684,2,354,THEFT OF IDENTITY,1822 0377,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7700    LANKERSHIM                   BL,,34.2166,-118.3919
210910064,06/03/2021 0:00,06/01/2021 0:00,2030,9,Van Nuys,952,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0444 1817,34,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,5500 N  SEPULVEDA                    BL,,34.1703,-118.4662
212000607,02/28/2021 0:00,02/26/2021 0:00,1400,20,Olympic,2021,1,310,BURGLARY,1202 0358 0321 0344 1606 0352 1402 1221,72,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,300    LORRAINE                     BL,,34.0671,-118.32
201822244,12/09/2020 0:00,12/09/2020 0:00,1200,18,Southeast,1891,1,121,"RAPE, FORCIBLE",1415 0416 0444 0527 2004 0913 0532 1409 0216,29,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,170TH                        ST,FIGUEROA,33.877,-118.2824
242107396,03/28/2024 0:00,03/27/2024 0:00,1845,21,Topanga,2156,1,310,BURGLARY,0325 1609,35,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,6200    TOPANGA CANYON               BL,,34.1865,-118.6017
242105184,01/30/2024 0:00,01/29/2024 0:00,2200,21,Topanga,2146,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6900    ALABAMA                      AV,,34.1956,-118.599
220606195,02/18/2022 0:00,02/06/2022 0:00,2000,6,Hollywood,636,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1800    WHITLEY                      AV,,34.1035,-118.3334
221407551,08/06/2021 0:00,08/06/2021 0:00,2100,14,Pacific,1488,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,37,F,O,503,HOTEL,,,IC,Invest Cont,341,,,,9700    AIRPORT                      BL,,33.9481,-118.386
231014380,10/02/2023 0:00,09/28/2023 0:00,1210,10,West Valley,1001,2,662,"BUNCO, GRAND THEFT",0701,74,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,19400    BLYTHE                       ST,,34.2149,-118.5563
230509557,06/04/2023 0:00,06/03/2023 0:00,2230,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 S  ALMA                         ST,,33.7343,-118.299
221419665,12/04/2022 0:00,12/04/2022 0:00,515,14,Pacific,1495,1,761,BRANDISH WEAPON,1253 0443 1822 0910 0334,54,M,B,801,MTA BUS,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AO,Adult Other,761,,,,6100 W  96TH                         ST,,33.9523,-118.3906
231812458,06/25/2023 0:00,06/25/2023 0:00,1115,18,Southeast,1863,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11700    AVALON                       BL,,33.9271,-118.2652
221417938,10/20/2022 0:00,10/20/2022 0:00,115,14,Pacific,1406,1,210,ROBBERY,1817 0429 0918 0913 1820 0940 0400 0344,33,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,3300    MENTONE                      AV,,34.0287,-118.4118
222005303,01/19/2022 0:00,01/19/2022 0:00,1230,20,Olympic,2019,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 2032 0344,37,F,V,301,GAS STATION,,,IC,Invest Cont,331,,,,3600    BEVERLY                      BL,,34.0753,-118.287
230714222,09/06/2023 0:00,08/25/2023 0:00,1800,7,Wilshire,711,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,400 N  ORLANDO                      AV,,34.0781,-118.3732
221607966,05/05/2022 0:00,04/01/2022 0:00,1700,16,Foothill,1653,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 1822,22,M,W,402,MARKET,,,IC,Invest Cont,442,,,,SAN FERNANDO                 BL,SUNBURST                     ST,34.2549,-118.4103
221008519,04/27/2022 0:00,04/26/2022 0:00,1020,10,West Valley,1049,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300,52,M,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,BALBOA                       BL,BURBANK                      BL,34.1722,-118.501
200218187,12/04/2020 0:00,12/04/2020 0:00,800,2,Rampart,256,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 1822,62,M,O,222,LAUNDROMAT,,,IC,Invest Cont,740,,,,1800 W  6TH                          ST,,34.058,-118.2715
210413107,09/22/2021 0:00,09/22/2021 0:00,400,4,Hollenbeck,464,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,100 N  BREED                        ST,,34.0442,-118.2109
221612665,09/23/2022 0:00,09/21/2022 0:00,26,16,Foothill,1663,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,740,,,,9300    SAN FERNANDO                 RD,,34.2453,-118.4001
211420607,10/29/2021 0:00,10/28/2021 0:00,1600,14,Pacific,1454,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,4600    LINCOLN                      BL,,33.9832,-118.4414
201211193,04/19/2020 0:00,04/18/2020 0:00,900,12,77th Street,1211,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600 W  SLAUSON                      AV,,33.9922,-118.3276
220807108,03/17/2022 0:00,09/08/2021 0:00,911,8,West LA,809,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394 1822,41,F,L,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2600    EDEN                         PL,,34.1194,-118.4011
210704856,01/22/2021 0:00,01/22/2021 0:00,1000,7,Wilshire,785,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1814 0421,43,M,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,4500 W  WASHINGTON                   BL,,34.0398,-118.338
201822809,12/29/2020 0:00,12/27/2020 0:00,1100,18,Southeast,1834,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,108TH                        ST,CENTRAL,33.9383,-118.2542
210704933,01/25/2021 0:00,01/25/2021 0:00,1335,7,Wilshire,722,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 1309,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,8400 W  3RD                          ST,,34.073,-118.3732
210910705,06/19/2021 0:00,05/29/2021 0:00,925,9,Van Nuys,926,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202,71,F,X,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,740,,,,6400    MATILIJA                     AV,,34.1867,-118.4335
231912514,08/07/2023 0:00,08/06/2023 0:00,2000,19,Mission,1982,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0417 0342 0913 1817,21,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,COLUMBUS,PARTHENIA,34.2288,-118.4655
212015677,10/14/2021 0:00,10/13/2021 0:00,1400,20,Olympic,2021,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400    WESTMINSTER                  AV,,34.0653,-118.3162
231915479,10/18/2023 0:00,10/09/2023 0:00,1800,19,Mission,1906,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,ELDRIDGE                     AV,COLT                         ST,34.3235,-118.426
230404640,01/19/2023 0:00,01/19/2023 0:00,1600,4,Hollenbeck,412,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913 1402 1814 2000,22,F,H,504,OTHER RESIDENCE,511,VERBAL THREAT,AO,Adult Other,930,998,,,100 S  AVENUE 22,,34.0736,-118.2178
201225729,12/04/2020 0:00,12/04/2020 0:00,1250,12,77th Street,1259,2,624,BATTERY - SIMPLE ASSAULT,1202 0561 0913 0432 0444 0429 0329,63,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,600 E  76TH                         ST,,33.9712,-118.2652
210606241,02/23/2021 0:00,02/23/2021 0:00,1200,6,Hollywood,644,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1822 0400 0447,58,F,W,102,SIDEWALK,212,BOTTLE,AA,Adult Arrest,230,,,,7300 W  SUNSET                       BL,,34.098,-118.3496
230709277,05/04/2023 0:00,05/04/2023 0:00,1402,7,Wilshire,721,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0344 0325 1822,0,X,X,416,THE BEVERLY CENTER,,,IC,Invest Cont,442,,,,8500    BEVERLY                      BL,,34.0761,-118.3766
200213726,08/14/2020 0:00,08/11/2020 0:00,400,2,Rampart,249,1,310,BURGLARY,0344 1601 0329,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1000    WILSHIRE                     BL,,34.0519,-118.2624
211212184,05/14/2021 0:00,04/03/2021 0:00,2000,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8400 S  BROADWAY,,33.9623,-118.2783
231008828,05/06/2023 0:00,05/06/2023 0:00,220,10,West Valley,1067,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0429 0906 1270 1414 2034 0342 1822 0400 0446 0417,23,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,17300    VENTURA                      BL,,34.166,-118.5095
202016580,10/30/2020 0:00,10/30/2020 0:00,1530,20,Olympic,2027,2,900,VIOLATION OF COURT ORDER,1501,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,900,,,,500 S  MARIPOSA                     AV,,34.0642,-118.2992
232105204,02/03/2023 0:00,02/03/2023 0:00,630,21,Topanga,2111,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,67,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,7900    WOODLAKE                     AV,,34.2141,-118.6322
202013075,08/06/2020 0:00,07/06/2020 0:00,1200,20,Olympic,2042,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3600 W  9TH                          ST,,34.0559,-118.3091
230714874,09/20/2023 0:00,09/19/2023 0:00,1705,7,Wilshire,714,1,310,BURGLARY,0344 1606 0329,22,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,7400    BEVERLY                      BL,,34.0782,-118.3509
221421138,12/18/2022 0:00,12/17/2022 0:00,1400,14,Pacific,1425,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0344 0385,49,M,A,101,STREET,,,IC,Invest Cont,331,,,,3100    FEDERAL                      AV,,34.0233,-118.4363
201014681,11/02/2020 0:00,10/12/2020 0:00,1900,10,West Valley,1008,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,0,M,W,701,HOSPITAL,,,IC,Invest Cont,745,,,,16200    VICTORY                      BL,,34.2077,-118.4912
230718519,12/15/2023 0:00,12/15/2023 0:00,2230,7,Wilshire,783,2,888,TRESPASSING,1822,50,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,2200    HAUSER                       BL,,34.0373,-118.361
241204799,01/13/2024 0:00,01/01/2023 0:00,1700,12,77th Street,1268,2,662,"BUNCO, GRAND THEFT",0344,54,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,100 W  84TH                         ST,,33.9632,-118.2739
211508363,04/21/2021 0:00,04/05/2021 0:00,1700,15,N Hollywood,1539,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,F,H,140,BALCONY*,,,IC,Invest Cont,440,,,,CRANER,CALIFA,34.1776,-118.3692
230104972,01/15/2023 0:00,01/15/2023 0:00,2300,1,Central,111,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1266,28,M,B,702,OFFICE BUILDING/OFFICE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,100    PASEO DE LA PLAZA,,34.0615,-118.2412
242110879,08/09/2024 0:00,08/08/2024 0:00,1900,21,Topanga,2129,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,0,,,101,STREET,,,IC,Invest Cont,341,,,,19900    BLYTHE                       ST,,34.2147,-118.5667
210301157,11/09/2021 0:00,11/09/2021 0:00,1520,3,Southwest,334,1,310,BURGLARY,0314 1822 0216 1606 0344 0377,29,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,2900 S  BRONSON                      AV,,34.0276,-118.3338
210312618,07/05/2021 0:00,07/03/2021 0:00,2145,3,Southwest,392,1,310,BURGLARY,0314 0344 0352 0377 1606 1822,58,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,2500 W  48TH                         ST,,34,-118.3214
240505981,02/23/2024 0:00,02/23/2024 0:00,750,5,Harbor,564,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 S  HARBOR                       BL,,33.7407,-118.2798
220514563,10/06/2022 0:00,10/06/2022 0:00,1730,5,Harbor,531,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,26100    BELLE PORTE                  AV,,33.786,-118.3021
241315646,11/07/2024 0:00,11/06/2024 0:00,1810,13,Newton,1333,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 0352,21,M,H,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,3200 S  CENTRAL                      AV,,34.0174,-118.2621
220906137,02/26/2022 0:00,02/25/2022 0:00,1440,9,Van Nuys,916,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1202 1814 0913 0416 2004,67,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7000    HAZELTINE                    AV,,34.1975,-118.44
230221987,12/03/2023 0:00,12/02/2023 0:00,1800,2,Rampart,237,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200    WITMER                       ST,,34.061,-118.2615
210711531,07/31/2021 0:00,07/31/2021 0:00,1000,7,Wilshire,742,2,900,VIOLATION OF COURT ORDER,1501,38,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,6200 W  OLYMPIC                      BL,,34.0611,-118.3681
221225664,12/19/2022 0:00,12/14/2022 0:00,1200,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100 0930 1822,53,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6700    11TH                         AV,,33.9781,-118.3294
220201054,12/15/2022 0:00,12/15/2022 0:00,1040,2,Rampart,246,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 2004 0329 0910 2048,0,X,X,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,AA,Adult Arrest,740,,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
211514659,09/16/2021 0:00,09/15/2021 0:00,2150,15,N Hollywood,1529,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329,61,M,H,122,"VEHICLE, PASSENGER/TRUCK",114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,745,,,,6100    CLYBOURN                     AV,,34.1829,-118.365
232108981,05/09/2023 0:00,05/08/2023 0:00,1703,21,Topanga,2134,2,354,THEFT OF IDENTITY,1822 0928,46,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,22500    COVELLO                      ST,,34.2073,-118.6169
240511136,09/06/2024 0:00,09/06/2024 0:00,830,5,Harbor,513,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,25800    VERMONT                      AV,,33.7896,-118.2933
221006520,03/09/2022 0:00,03/09/2022 0:00,427,10,West Valley,1017,1,310,BURGLARY,1822 1402 0321 1414 1420,0,M,W,406,OTHER STORE,,,AA,Adult Arrest,310,998,,,17200    SATICOY                      ST,,34.2084,-118.5076
221301112,11/23/2022 0:00,11/23/2022 0:00,2300,13,Newton,1326,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0446 0408 2000 0416 0444 2004,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1300 E  33RD                         ST,,34.0148,-118.2494
231209467,04/02/2023 0:00,04/01/2023 0:00,2200,12,77th Street,1203,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0913 0408,49,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4700 S  WILTON                       PL,,34.0009,-118.3149
200807565,03/20/2020 0:00,03/19/2020 0:00,1700,8,West LA,885,1,310,BURGLARY,0344 1822 1202,74,M,W,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,2900    MANNING                      AV,,34.0367,-118.4159
211312832,07/16/2021 0:00,07/07/2021 0:00,813,13,Newton,1321,2,354,THEFT OF IDENTITY,0100,32,F,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,200 E  ADAMS                        BL,,34.0289,-118.2686
220712614,08/06/2022 0:00,08/05/2022 0:00,1200,7,Wilshire,788,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,78,F,B,101,STREET,,,IC,Invest Cont,740,,,,4000 W  21ST                         ST,,34.0373,-118.3279
221104985,01/27/2022 0:00,01/27/2022 0:00,1800,11,Northeast,1173,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1608,35,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,740,,,,2100    EWING                        ST,,34.0903,-118.2573
202109657,05/22/2020 0:00,05/21/2020 0:00,2230,21,Topanga,2136,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,7300    ETON                         AV,,34.2029,-118.5955
221311705,05/23/2022 0:00,05/23/2022 0:00,1730,13,Newton,1381,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0302 0334 0913 0430,50,M,B,103,ALLEY,102,HAND GUN,AO,Adult Other,230,,,,GRAND                        AV,61ST                         ST,33.9842,-118.28
221404242,01/05/2022 0:00,01/05/2022 0:00,250,14,Pacific,1458,1,330,BURGLARY FROM VEHICLE,0344 1300,42,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,11600    CULVER                       BL,,33.9993,-118.4142
201009574,06/01/2020 0:00,05/17/2020 0:00,1350,10,West Valley,1012,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1823 0337,43,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,956,,,,7400    RESEDA                       BL,,34.2048,-118.54
